c1.company_id,c1.company_name,c1.industry,c1.sector,c1.categories,c1.company_status,c1.company_type,c1.address,c1.postal_code,c1.city,c1.country,c1.state,c1.foundation_year,c1.registration_date,c1.website,c1.rank,c1.market_cap_or_valuation,c1.number_of_employees,c1.ceo,c1.assets,c1.profit_or_net_income,c1.revenue,c1.share_price,c1.change_1_day,c1.change_1_year,c1.debts,c1.phone,c1.notes_or_description,c2.company_id,c2.company_name,c2.industry,c2.sector,c2.categories,c2.company_status,c2.company_type,c2.address,c2.postal_code,c2.city,c2.country,c2.state,c2.foundation_year,c2.registration_date,c2.website,c2.rank,c2.market_cap_or_valuation,c2.number_of_employees,c2.ceo,c2.assets,c2.profit_or_net_income,c2.revenue,c2.share_price,c2.change_1_day,c2.change_1_year,c2.debts,c2.phone,c2.notes_or_description,similarity_score,is_match
4315,global aware international,,,,,,"12 level the shard, 32 london bridge street",se1 9sg,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/global-aware-international-group-limited.gbd3naw67.html,,,,,,,,,,,,,headquarter,1003,mitsui o.s.k. lines,,,,,,3 thomas more square,e1w 1wy,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/mitsui-osk-lines-limited.gbd3hmu83.html,,,,,,,,,,,,,headquarter,31.11111111111111,False
1931,csm sport and entertainment international,,,,,,po box 70693 10a greencoat place,sw1p 9zp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/csm-sport-and-entertainment-international-limited.gbd3m6lo0.html,,,,,,,,,,,,,headquarter,257,markel international insurance,,,,,,20 fenchurch street,ec3m 3az,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/markel-international-insurance-company-limited.gbd3hz3tg.html,,,,,,,,,,,,,headquarter,61.9718309859155,False
2156,meantime brewing,,,,,,"unit 1 lawrence trading estate, blackwall lane",se10 0ar,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/meantime-brewing-company-limited.gbd3xffat.html,,,,,,,,,,,,,headquarter,3944,smiths,,,,,,4th floor 11 - 12 st. james's square,sw1y 4lb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/smiths-group-plc.gbd3h6vvs.html,,,,,,,,,,,,,headquarter,18.181818181818176,False
426,apeiron societa' benefit,,,,,,piazza castello 9,20121,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/apeiron-societa-benefit-spa.itd7b733f.html,,,,,,,,,,,,,headquarter,2408,bolton manitoba,,,,,,via giovanni battista pirelli 19,20124,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/bolton-manitoba-spa.itd7367d0.html,,,,,,,,,,,,,headquarter,41.02564102564102,False
walt disney music,disney,,,,,,915210007,burbank,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/walt-disney-music-company.usdoi4tw.html,,,,,,,,,,,,,,312,walt disney the,disney,,,,,,915210007,burbank,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/walt-disney-company-the.usd1xo7nl.html,,,,,,,,,,,,,,75.0,0.0,True
08078388616746c29a204c03944167cc,generali,,,['Insurance'],,,,,unknown,italy,,,,,611,$28.60 b,,,,,,$18.14,0.61%,-11.17%,,,,,general,air conditioner,,,,,,,unknown,,,,,,824,,,,,,,,,,,,,93.33333333333331,False
4029,italia t1 roncolo,,,,,,piazza walther von der vogelweide 8,39100,bolzano,italy,italy,,,https://www.info-clipper.com/en/company/italy/italia-t1-roncolo-srl.itd78qovz.html,,,,,,,,,,,,,headquarter,1163,italia t1 roncolo,,,,,,piazza walther von der vogelweide 8,39100,bolzano,italy,italy,,,https://www.info-clipper.com/en/company/italy/italia-t1-roncolo-srl.itd78qovz.html,,,,,,,,,,,,,headquarter,100.0,True
1079,lns italia,,,,,,via monsignore roberto colombo 34,21053,castellanza,italy,italy,,,https://www.info-clipper.com/en/company/italy/lns-italia-srl.itd7cnr65.html,,,,,,,,,,,,,headquarter,3936,lns italia,,,,,,via monsignore roberto colombo 34,21053,castellanza,italy,italy,,,https://www.info-clipper.com/en/company/italy/lns-italia-srl.itd7cnr65.html,,,,,,,,,,,,,headquarter,100.0,True
3241,bim distribuzione,,,,,,via lorenzo magalotti 15,00197,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/bim-distribuzione-srl.itd7bsnht.html,,,,,,,,,,,,,headquarter,526,bim distribuzione,,,,,,via lorenzo magalotti 15,197,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/bim-distribuzione-srl.itd7bsnht.html,,,,,,,,,,,,,headquarter,100.0,True
1778,u.s. bank global corporate trust,,,,,,125 old broad street fifth floor,ec2n 1ar,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/us-bank-global-corporate-trust-limited.gbd5qp5ng.html,,,,,,,,,,,,,single address,4594,u.s. bank global corporate trust,,,,,,125 old broad street fifth floor,ec2n 1ar,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/us-bank-global-corporate-trust-limited.gbd5qp5ng.html,,,,,,,,,,,,,single address,100.0,True
1813,federated hermes,,,,,,1001 liberty ave,152223714,pittsburgh,united states,pennsylvania(pa),,,https://www.info-clipper.com/en/company/united-states/federated-hermes-inc.usdsp1yk.html,,,,,,,,,,,,,headquarter,3706,federated hermes,,,,,,1001 liberty ave,152223714,pittsburgh,united states,pennsylvania(pa),,,https://www.info-clipper.com/en/company/united-states/federated-hermes-inc.usdsp1yk.html,,,,,,,,,,,,,headquarter,100.0,True
2271,edgewell personal care,,,,,,6 research dr,64846228,shelton,united states,connecticut(ct),,,https://www.info-clipper.com/en/company/united-states/edgewell-personal-care-company.usd27alkb.html,,,,,,,,,,,,,headquarter,2274,edgewell personal care brands,,,,,,6 research dr,64846228,shelton,united states,connecticut(ct),,,https://www.info-clipper.com/en/company/united-states/edgewell-personal-care-brands-llc.usd2i0b21.html,,,,,,,,,,,,,headquarter,86.27450980392157,True
1129,xodus,,,,,,xodus house 50 huntly street,ab10 1rs,aberdeen,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/xodus-group-limited.gbd5qh1em.html,,,,,,,,,,,,,headquarter,3911,xodus,,,,,,xodus house 50 huntly street,ab10 1rs,aberdeen,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/xodus-group-limited.gbd5qh1em.html,,,,,,,,,,,,,headquarter,100.0,True
259,blrt grupp,,,,,,kopli tn 103,11712,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/blrt-grupp-as.eedanvim9.html,,,,,,,,,,,,,headquarter,3406,blrt grupp,,,,,,kopli tn 103,11712,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/blrt-grupp-as.eedanvim9.html,,,,,,,,,,,,,headquarter,100.0,True
3583,cfc underwriting,,,,,,85 gracechurch street,ec3v 0aa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/cfc-underwriting-limited.gbd69d03m.html,,,,,,,,,,,,,headquarter,862,cfc underwriting,,,,,,85 gracechurch street,ec3v 0aa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/cfc-underwriting-limited.gbd69d03m.html,,,,,,,,,,,,,headquarter,100.0,True
80171603.0,eestispanjelitetauua 1/4hing(80171603),,,,enteredintotheregister,non-profit association,harju maakond tallinn kesklinna linnaosa k. tã¼rnpu tn 7 10121,,unknown,,,,01.07.2002,https://ariregister.rik.ee/eng/company/80171603/eesti-spanjelite-tãµuã¼hing?search_id=6b4eef4&pos=265,,,,,,,,,,,,,,80111512.0,eestispanjelitetauua 1/4hingesp(80111512),,,,deleted,non-profit association,,,unknown,,,,29.10.1999,https://ariregister.rik.ee/eng/company/80111512/eesti-spanjelite-tãµuã¼hing-esp?search_id=6b4eef4&pos=266,,,,,,,,,,,,,,86.07594936708861,False
4508,angel4future,,,,,,via san sabino 21,70042,mola di bari,italy,italy,,,https://www.info-clipper.com/en/company/italy/angel4future-srl.itd7aqn84.html,,,,,,,,,,,,,single address,1630,angel4future,,,,,,via san sabino 21,70042,mola di bari,italy,italy,,,https://www.info-clipper.com/en/company/italy/angel4future-srl.itd7aqn84.html,,,,,,,,,,,,,single address,100.0,True
4c021fea6b934770afc078e9ddad7060,sjm,,,"['Consumer Cyclical', 'Gaming', 'Casinos', 'Resorts', 'Hotels', 'Entertainment']",,,,,unknown,hong kong,,,,http://www.sjmholdings.com/en,"4,168",,"20,200",,"6,361 million usd",-528 million usd,751 million usd,,,,"3,760 million usd",,,,sjm,leisure and arts,,,,,"suites 3001-3006, 30th floor, hong kong",,unknown,,,,,www.sjmholdings.com,,$4.4b,"19,400",,,,$1.3b,,,,,852 39608000,,100.0,True
4381,ineos european,,,,,,hawkslease chapel lane,so43 7fg,lyndhurst,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ineos-european-holdings-limited.gbdbw90fq.html,,,,,,,,,,,,,headquarter,1575,ineos european,,,,,,hawkslease chapel lane,so43 7fg,lyndhurst,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ineos-european-holdings-limited.gbdbw90fq.html,,,,,,,,,,,,,headquarter,100.0,True
,mmc norilsk nickel,metals and mining,,,,,"taymyrskiy dolgano-nenetskiy rayon, ulitsa morozova, dom 1, dudinka, 647000",,unknown,,,,,www.nornickel.ru,,$34.4b,"73,557",,,,$17.9b,,,,,7 495 7877667,,,mmc norilsk nickel pjsc,,,,,,,,unknown,,,,,https://disfold.com/company/mmc-norilsk-nickel-pjsc/,,₽3.529 trillion,not found,not found,,,,,,,,,,87.8048780487805,True
4334,althea,,,,,,riva tommaso gulli 12,34123,trieste,italy,italy,,,https://www.info-clipper.com/en/company/italy/althea-spa.itd7bwbdp.html,,,,,,,,,,,,,headquarter,1466,althea,,,,,,riva tommaso gulli 12,34123,trieste,italy,italy,,,https://www.info-clipper.com/en/company/italy/althea-spa.itd7bwbdp.html,,,,,,,,,,,,,headquarter,100.0,True
,agilent technologies,pharma,,,,private,,,unknown,,,1999 (24 yrs old),,,,,,,,,,,,,,,,,agilent technologies,medical equipment,,,,,"5301 stevens creek blvd, santa clara, california, 95051",,unknown,,,,,www.agilent.com,,$45.6b,"18,100",,,,$6.8b,,,,,1 408 3458296,,100.0,True
2113,airbus ds geo,,,,,,2550 wasser ter ste 9100,201716381,herndon,united states,virginia(va),,,https://www.info-clipper.com/en/company/united-states/airbus-ds-geo-inc.usd1w3tpa.html,,,,,,,,,,,,,single address,4054,airbus ds geo,,,,,,2550 wasser ter ste 9100,201716381,herndon,united states,virginia(va),,,https://www.info-clipper.com/en/company/united-states/airbus-ds-geo-inc.usd1w3tpa.html,,,,,,,,,,,,,single address,100.0,True
355,krm plus,,,,,,roosikrantsi tn 2-krm1,10119,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/krm-holding-plus-ou.eed9cp4ke.html,,,,,,,,,,,,,headquarter,3501,krm plus,,,,,,roosikrantsi tn 2-krm1,10119,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/krm-holding-plus-ou.eed9cp4ke.html,,,,,,,,,,,,,headquarter,100.0,True
1621,lafitte italia natural cork,,,,,,frazione san vito 102/i,14042,calamandrana,italy,italy,,,https://www.info-clipper.com/en/company/italy/lafitte-italia-natural-cork-srl.itde67kgi.html,,,,,,,,,,,,,single address,4499,lafitte italia natural cork,,,,,,frazione san vito 102/i,14042,calamandrana,italy,italy,,,https://www.info-clipper.com/en/company/italy/lafitte-italia-natural-cork-srl.itde67kgi.html,,,,,,,,,,,,,single address,100.0,True
,wec energy,,,,,,,,unknown,united states,,,,,,$32.8 b,,,$39.87 b,$1.3 b,$8.32 b,,,,,,,,wec energy,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,100.0,True
1432,ricoh europe,,,,,,20 triton street,nw1 3bf,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ricoh-europe-holdings-plc.gbd3h1exu.html,,,,,,,,,,,,,headquarter,1429,ricoh europe,,,,,,20 triton street,nw1 3bf,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/ricoh-europe-plc.gbd4tvly8.html,,,,,,,,,,,,,headquarter,100.0,True
,bnp paribas,financial services,,,,,"16 boulevard des italiens, paris, 75009",,unknown,,,,,group.bnpparibas,,$79.4b,"189,765",,,,$87.0b,,,,,33 1 40144546,,5a7ab15c98ca49bf8ba9db98c40d5a22,bnp paribas,,,"['Banks', 'Financial services', 'CAC 40']",,,,,unknown,france,,,,,205,$68.52 b,,,,,,$55.55,0.23%,-13.07%,,,,100.0,True
3266,electroair,,,,,,"kapteni tee 1, soodevahe kula",75322,rae vald,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/electroair-ou.eed9cnfty.html,,,,,,,,,,,,,headquarter,119,electroair,,,,,,"kapteni tee 1, soodevahe kula",75322,rae vald,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/electroair-ou.eed9cnfty.html,,,,,,,,,,,,,headquarter,100.0,True
,geox,consumer goods,clothing & accessories,,,,,,unknown,,,1995,,,,,,,,,,,,,,,clothing,h-it0009554831,geox,manufacturing,,,,corporation,"via feltrina centro 16, montebelluna, 31044, treviso, italy",,unknown,italy,,1998,,,,,,,,,,,,,,,,100.0,True
4470,salzgitter mannesmann stainless tubes usa,,,,,,12050 w little york rd,770414503,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/salzgitter-mannesmann-stainless-tubes-usa-inc.usde0bbwu.html,,,,,,,,,,,,,single address,1026,salzgitter mannesmann stainless tubes usa,,,,,,12050 w little york rd,770414503,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/salzgitter-mannesmann-stainless-tubes-usa-inc.usde0bbwu.html,,,,,,,,,,,,,single address,100.0,True
b60be3f1e7514eca91720023b180f781,ono pharmaceutical,,,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']",,,,,unknown,japan,osaka,,,https://www.ono.co.jp/eng/,"1,628",,"3,560",,"5,394 million usd",588 million usd,"2,637 million usd",,,,566 million usd,,,880ce253d36f4164aa25e282f03525ce,ono pharmaceutical,,,['Pharmaceutical'],,,,,unknown,japan,,,,,1249,$12.29 b,,,,,,$25.18,1.02%,,,,,100.0,True
,iteq,technology and communications,,,,,"no.17, daluge road, neili li, sinpu, 305",,unknown,,,,,www.iteq.com.tw,,$890.2m,"3,660",,,,$1.2b,,,,,886 3 5887888,,7bc82673ab2142109cd6e20923d6166e,iteq,,,"['Technology', 'Electronics', 'Capital Goods']",,,,,unknown,"taiwan, province of china",,,,https://www.iteq.com.tw/?lang=en,"7,205",,,,"1,197 million usd",104 million usd,"1,075 million usd",,,,493 million usd,,,100.0,True
,power grid of india,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,power grid of india,power,,,,,"saudamini, plot no.2, sector 29, near iffco chowk, gurgaon, haryana, 122001",,unknown,,,,,www.powergrid.in,,$18.7b,"8,536",,,,$5.6b,,,,,91 124 2822000,,100.0,True
1740,alsafil,,,,,,via antonio meucci 2,46043,castiglione delle stiviere,italy,italy,,,https://www.info-clipper.com/en/company/italy/alsafil-srl.itd7955bo.html,,,,,,,,,,,,,single address,4619,alsafil,,,,,,via antonio meucci 2,46043,castiglione delle stiviere,italy,italy,,,https://www.info-clipper.com/en/company/italy/alsafil-srl.itd7955bo.html,,,,,,,,,,,,,single address,100.0,True
1324,merrill lynch international,,,,,,2 king edward street,ec1a 1hq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-international.gbd89yn00.html,,,,,,,,,,,,,headquarter,4115,merrill lynch international,,,,,,2 king edward street,ec1a 1hq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-international.gbd89yn00.html,,,,,,,,,,,,,headquarter,100.0,True
cb945525e21147f69a0fb07f57ba6271,bts,,,"['Industries', 'Conglomerate', 'Railway', 'Railway Operating Company', 'Real Estate', 'Property Investments', 'Food and Beverage', 'Media', 'Software and IT', 'Internet or Mobile App Based Business']",,,,,unknown,thailand,,,,http://www.btsgroup.co.th/en,"4,226",,,,"7,081 million usd",106 million usd,713 million usd,,,,"4,697 million usd",,,e06ac449a2cf443ebf158ac357bc745c,bts,,,"['Railways', 'Infrastructure', 'Transportation']",,,,,unknown,thailand,,,,,2965,$3.43 b,,,,,,$0.26,-0.58%,-7.14%,,,,100.0,True
,tcl electronics,consumer packaged goods,,,,,"9 floor, tcl multimedia building, tcl in, no. 1001 zhongshan park road, tcl international e city, nanshan dist., shenzhen, guangdong, 518067",,unknown,,,,,electronics.tcl.com/en/global/home.php,,$1.2b,"26,965",,,,$9.6b,,,,,86 852 24377300,,06ed347c0c534a2394f11d9b6365ef07,tcl electronics,,,"['Technology', 'Electronics', 'Electronics', 'Consumer Electronics']",,,,,unknown,china,,,,http://electronics.tcl.com/en/,"8,288",,,,,,,,,,,,,100.0,True
53,garnet uk 7 new,,,,,,"2nd floor kingsbourne house, 229-231 high holborn",wc1v 7da,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/garnet-uk-7-new-limited.gbd3qnj0a.html,,,,,,,,,,,,,single address,3189,garnet uk 7 new,,,,,,"2nd floor kingsbourne house, 229-231 high holborn",wc1v 7da,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/garnet-uk-7-new-limited.gbd3qnj0a.html,,,,,,,,,,,,,single address,100.0,True
4649,oscartielle,,,,,,via boffalora ang. via garibaldi,24048,treviolo,italy,italy,,,https://www.info-clipper.com/en/company/italy/oscartielle-spa.itd730xnu.html,,,,,,,,,,,,,headquarter,1770,oscartielle,,,,,,via boffalora ang. via garibaldi,24048,treviolo,italy,italy,,,https://www.info-clipper.com/en/company/italy/oscartielle-spa.itd730xnu.html,,,,,,,,,,,,,headquarter,100.0,True
743,telespazio,,,,,,via tiburtina 965,156,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/telespazio-spa.itd76havl.html,,,,,,,,,,,,,headquarter,3516,telespazio,,,,,,via tiburtina 965,00156,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/telespazio-spa.itd76havl.html,,,,,,,,,,,,,headquarter,100.0,True
1097,esseco,,,,,,via san cassiano 99,28069,trecate,italy,italy,,,https://www.info-clipper.com/en/company/italy/esseco-group-srl.itdaffedd.html,,,,,,,,,,,,,headquarter,3957,esseco,,,,,,via san cassiano 99,28069,trecate,italy,italy,,,https://www.info-clipper.com/en/company/italy/esseco-srl.itd755b2i.html,,,,,,,,,,,,,headquarter,100.0,True
3594,standard chartered international (usa),,,,,,1095 ave of the americas,100366797,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/standard-chartered-international-ltd.usdqelyy.html,,,,,,,,,,,,,headquarter,702,standard chartered international (usa),,,,,,1095 ave of the americas,100366797,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/standard-chartered-international-ltd.usdqelyy.html,,,,,,,,,,,,,headquarter,100.0,True
1217,magnaki,,,,,,via aurelio saffi 21,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/magnaki-holding-srl.itd7anw43.html,,,,,,,,,,,,,headquarter,4083,magnaki,,,,,,via aurelio saffi 21,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/magnaki-holding-srl.itd7anw43.html,,,,,,,,,,,,,headquarter,100.0,True
4273,candy kittens,,,,,,7 lyric square,w6 0ed,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/candy-kittens-limited.gbd3lwohe.html,,,,,,,,,,,,,headquarter,1477,candy kittens,,,,,,7 lyric square,w6 0ed,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/candy-kittens-limited.gbd3lwohe.html,,,,,,,,,,,,,headquarter,100.0,True
6a8d8fa91cb6497ba36ecf33b3e6fd1d,perfect,,,"['Software', 'Tech', 'Cosmetics and Beauty']",,,,,unknown,"taiwan, province of china",,,,,4872,$0.85 b,,,,,,$7.20,4.05%,,,,,,perfect,,,,,,,,unknown,,,,,https://disfold.com/company/perfect-holding-sa/,,chf15.0 million,not found,not found,,,,,,,,,,100.0,False
